Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	dir_alpha	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_prior[1]	pi_prior[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1560	-330.838	-348.98	18.1423	2.00801	12.6824	0.00564374	0.0104015	0.0610606	0.0854876	0.0817287	0.0856295	0.000939963	0.0767395	0.055836	0.14526	0.0334011	0.0202742	0.0121286	0.0368392	0.0660849	0.126471	0.0871675	0.475925	0.234626	0.317698	0.0547722	0.0617409	0.239173	0.0746776	0.0153467	0.367261	0.101638	0.0316756	0.240067	0.00791147	0.00875146	0.00642431	0.0423933	0.168828	0.170838	0.20161	0.617213	0.0103393	0.168828	0.168828	0.294229	0.655862	1.07019	1.97972	3.27118
1570	-336.454	-356.135	19.6809	1.10211	12.0484	0.00847016	0.011499	0.0441047	0.113977	0.0589204	0.0267574	0.000526507	0.0582312	0.0574335	0.336212	0.0550352	0.00833995	0.0491512	0.0572596	0.037822	0.057379	0.0894987	0.108251	0.186568	0.424303	0.0909173	0.112356	0.0792011	0.0481877	0.0206269	0.321484	0.338537	0.0536817	0.266931	0.00766475	0.0197428	0.0100328	0.0429963	0.167386	0.209276	0.496593	0.282359	0.0117725	0.167386	0.167386	0.156865	0.50543	1.01505	2.32265	3.2021
1580	-332.562	-355.652	23.0909	1.8585	10.1739	0.00845411	0.0115107	0.123616	0.18838	0.0922707	0.0155641	0.000585338	0.0196261	0.0418879	0.263639	0.0422274	0.00449079	0.031996	0.0112669	0.0547501	0.112006	0.075642	0.188937	0.170377	0.235435	0.0477183	0.0935404	0.0170405	0.0614328	0.00785852	0.261968	0.20028	0.0190004	0.322452	0.0128007	0.0198385	0.0115661	0.0256239	0.279687	0.556692	0.132642	0.263638	0.0470285	0.279687	0.279687	0.275778	0.639071	1.06601	2.01914	2.79378
1590	-334.227	-358.477	24.25	1.67385	14.1059	0.0237596	0.0161322	0.0303432	0.0598322	0.0961134	0.0336402	0.000552483	0.0321948	0.0502047	0.263597	0.0618382	0.00999745	0.0241231	0.00645158	0.0746212	0.0818541	0.153001	0.188727	0.0520606	0.200799	0.050777	0.0692823	0.00982378	0.111583	0.00968046	0.223815	0.14561	0.0155152	0.386082	0.0194569	0.0109186	0.0254553	0.0128541	0.335153	0.641179	0.087692	0.208816	0.062313	0.335153	0.335153	0.250973	0.615149	1.05919	2.07469	2.55069
1600	-319.806	-355.058	35.2518	0.523764	14.3318	0.00900677	0.0208233	0.0584864	0.057354	0.0698425	0.0138792	0.0012176	0.0323511	0.0188337	0.227747	0.0564959	0.044919	0.0199373	0.00760533	0.061715	0.0459624	0.134265	0.150865	0.0155642	0.0483375	0.0217379	0.0647046	0.0795092	0.132068	0.00963467	0.572619	0.0940998	0.00741014	0.118659	0.060016	0.0103928	0.0270545	0.0057783	0.153656	0.604252	0.209541	0.157497	0.0287107	0.153656	0.153656	0.0378724	0.267147	0.836818	2.85816	2.29889
1610	-343.61	-373.581	29.9708	0.606296	11.8779	0.0122446	0.0643952	0.0620505	0.0556846	0.0525153	0.0192411	0.00112027	0.0266789	0.146517	0.203702	0.0710157	0.033778	0.0151614	0.0142549	0.103499	0.0511353	0.091495	0.384034	0.0158167	0.0938265	0.0216095	0.0576552	0.0615741	0.148312	0.0209625	0.494673	0.197116	0.0336976	0.0944561	0.0281306	0.0160544	0.00831653	0.00564111	0.179516	0.780761	0.152626	0.0513766	0.0152367	0.179516	0.179516	0.0544092	0.315754	0.884497	2.74534	2.70636
1620	-325.061	-358.861	33.8	0.322772	10.9456	0.00466931	0.0377905	0.0347442	0.0230962	0.0617689	0.0186953	0.00168962	0.027907	0.108535	0.258294	0.0301789	0.0270814	0.0141016	0.0560209	0.0617745	0.0757578	0.253392	0.173097	0.0354796	0.0864692	0.0251214	0.108472	0.0295862	0.0224737	0.0234049	0.526314	0.237536	0.0290293	0.0833191	0.0240168	0.0128106	0.00338879	0.00918296	0.0955662	0.543248	0.344838	0.0517682	0.0601462	0.0955662	0.0955662	0.00732326	0.122286	0.632136	3.23825	2.5252
1630	-338.348	-365.312	26.9633	0.459739	10.2928	0.00326525	0.0314682	0.0479577	0.0503189	0.051453	0.00914615	0.00399364	0.0235921	0.0368644	0.12485	0.0210187	0.0098354	0.0162157	0.0371818	0.0776366	0.0732669	0.132549	0.442359	0.0388081	0.102719	0.0105633	0.197296	0.106731	0.0262703	0.0319416	0.263589	0.467884	0.0620542	0.068115	0.0979117	0.00813244	0.00687233	0.0509211	0.147138	0.653448	0.253364	0.0423411	0.0508466	0.147138	0.147138	0.026191	0.224822	0.788609	2.96038	2.73278
1640	-326.948	-352.847	25.8992	0.586796	9.31767	0.0207191	0.0364271	0.0436017	0.0174748	0.0641503	0.0160701	0.00810642	0.0087363	0.0525893	0.167547	0.0645915	0.047946	0.00888476	0.0501488	0.0976967	0.0873332	0.123668	0.280281	0.0239245	0.12387	0.00774915	0.102668	0.0906825	0.0529025	0.0447188	0.310617	0.614137	0.05482	0.0614502	0.0720397	0.0269444	0.0135244	0.0333696	0.0714344	0.644226	0.249789	0.0396645	0.0663202	0.0714344	0.0714344	0.0503967	0.304853	0.87443	2.77032	2.82939
1650	-326.639	-356.017	29.3783	1.43108	9.27924	0.0232533	0.0239119	0.0506056	0.0343826	0.128068	0.0391679	0.00654913	0.0196191	0.0220046	0.160911	0.0165178	0.0259791	0.00612468	0.0638278	0.0329069	0.0513572	0.0557801	0.239438	0.0494572	0.162675	0.0487135	0.115976	0.0694448	0.0341804	0.108249	0.224689	0.0825959	0.193734	0.0542077	0.123956	0.042388	0.00499005	0.102024	0.135644	0.133971	0.0819366	0.017428	0.766664	0.135644	0.135644	0.214477	0.576667	1.0461	2.16275	2.41768
1660	-331.927	-362.183	30.2563	0.822353	15.2432	0.0460564	0.0139003	0.0550796	0.117091	0.0683609	0.0419262	0.00567646	0.0127596	0.0291408	0.0896752	0.0285231	0.0515502	0.00179401	0.0621582	0.0390914	0.105142	0.111621	0.182909	0.0808105	0.0748924	0.0602242	0.145681	0.0574	0.0518965	0.0850964	0.351032	0.103829	0.0266242	0.0454912	0.201997	0.0298269	0.00677431	0.0221603	0.133839	0.214055	0.0337676	0.0195812	0.732596	0.133839	0.133839	0.100306	0.41598	0.962961	2.52075	2.40619
1670	-321.756	-353.139	31.3829	1.87192	11.5066	0.0353107	0.037133	0.0497267	0.0888325	0.0895512	0.0228373	0.0104554	0.0207102	0.0383514	0.110974	0.0130253	0.0507159	0.00619931	0.031994	0.027103	0.114256	0.0309699	0.152956	0.0163599	0.0369965	0.0898657	0.17707	0.0534341	0.053617	0.0902499	0.285745	0.159377	0.0432439	0.0552025	0.125848	0.0403873	0.00367118	0.0532009	0.13949	0.299787	0.0348329	0.0267473	0.638633	0.13949	0.13949	0.277491	0.640664	1.06643	2.01542	2.21537
1680	-324.869	-355.928	31.0594	0.730302	12.1981	0.0230631	0.0197126	0.0227014	0.209951	0.128851	0.036516	0.0084492	0.0204908	0.0112599	0.0511058	0.024732	0.0135286	0.00407174	0.053767	0.021837	0.0565763	0.0341022	0.258501	0.0210099	0.00983201	0.0990995	0.223534	0.0778837	0.0172607	0.21041	0.127415	0.0908097	0.0713886	0.0179184	0.131805	0.0758655	0.00103666	0.0506236	0.209832	0.241903	0.0141716	0.0404611	0.703465	0.209832	0.209832	0.080669	0.377483	0.9356	2.60625	2.22511
1690	-324.684	-353.597	28.9126	1.02403	10.8486	0.0244349	0.015517	0.0486337	0.0933624	0.137184	0.0498141	0.00417217	0.0418647	0.0261813	0.11044	0.0258247	0.00561052	0.00437641	0.0427092	0.0342791	0.0627936	0.0855125	0.234266	0.0123548	0.0146379	0.0368959	0.286733	0.0574903	0.0291876	0.213435	0.26112	0.12911	0.0362142	0.026077	0.258191	0.0652322	0.00167643	0.026374	0.145475	0.114571	0.0209953	0.017412	0.847022	0.145475	0.145475	0.141724	0.483859	1.00387	2.37055	2.50171
1700	-322.16	-352.47	30.3101	1.944	11.4959	0.0266251	0.0583205	0.0675814	0.0474186	0.106013	0.0477221	0.00338441	0.0839128	0.0344679	0.116478	0.0303002	0.00362709	0.00951653	0.0145449	0.0688538	0.0498195	0.0730397	0.290168	0.0216454	0.0261004	0.0515064	0.158728	0.117859	0.0192808	0.185115	0.247133	0.07389	0.00474159	0.0160464	0.153198	0.0174583	0.00279748	0.0754669	0.13451	0.201365	0.0521561	0.0249829	0.721496	0.13451	0.13451	0.286497	0.648924	1.06852	1.99606	2.30276
1710	-335.833	-357.279	21.4455	2.27188	13.2756	0.040346	0.0722166	0.0846251	0.0577754	0.0308322	0.023298	0.00418697	0.0542955	0.0569725	0.217498	0.0279023	0.00679002	0.000852115	0.0104542	0.0445657	0.0297557	0.113809	0.50689	0.0156546	0.0158439	0.0401913	0.117099	0.190778	0.0531979	0.391267	0.466998	0.0426413	0.0116256	0.0715479	0.0963259	0.0113428	0.00944183	0.0698242	0.128258	0.101342	0.116124	0.042385	0.74015	0.128258	0.128258	0.323704	0.681126	1.07551	1.91966	2.98685
1720	-320.858	-349.546	28.6873	2.45225	11.2792	0.0365869	0.0479497	0.0578861	0.024088	0.0545404	0.00998617	0.00926228	0.0285503	0.0294312	0.222838	0.0432462	0.00646772	0.000450639	0.0307091	0.0534638	0.0794716	0.10126	0.345178	0.026909	0.0132945	0.0180166	0.0408168	0.0371314	0.0941867	0.305218	0.131477	0.176865	0.0131148	0.0429844	0.096928	0.0150923	0.00677109	0.156962	0.204549	0.0393284	0.133157	0.068743	0.758772	0.204549	0.204549	0.341882	0.695846	1.07806	1.88421	2.35713
1730	-319.337	-354.503	35.1658	2.45982	14.9325	0.043472	0.0231585	0.0883352	0.00521025	0.108741	0.0158407	0.00355765	0.0226435	0.0246588	0.183475	0.0375107	0.00813107	0.000149924	0.0192859	0.0854968	0.071549	0.0487338	0.224304	0.0338864	0.00941826	0.0214083	0.102851	0.0403252	0.0327215	0.0844841	0.281547	0.13071	0.00714655	0.0314942	0.0744547	0.011398	0.0107898	0.188661	0.105281	0.0327342	0.173858	0.129972	0.663436	0.105281	0.105281	0.342614	0.696425	1.07816	1.8828	2.07555
1740	-321.519	-362.272	40.7529	1.10444	16.765	0.0322035	0.0148671	0.0904279	0.00740976	0.0813065	0.012224	0.00217918	0.0119266	0.047685	0.0698788	0.0160331	0.00624824	0.000261781	0.0670785	0.0509845	0.0551907	0.0560942	0.150975	0.0125776	0.0118683	0.0197408	0.165205	0.0868257	0.0158894	0.0969178	0.242261	0.0716725	0.00599892	0.0259808	0.0901742	0.0940639	0.0172243	0.130789	0.159296	0.0785155	0.139663	0.148603	0.633218	0.159296	0.159296	0.157309	0.50604	1.01536	2.32129	1.86016
1750	-327.834	-356.946	29.1123	2.61989	9.60523	0.038704	0.0100216	0.106325	0.00423696	0.0428719	0.0105009	0.0231713	0.0181631	0.0730317	0.321559	0.0192033	0.0501346	0.000365555	0.0861554	0.0644481	0.0570339	0.0504646	0.25878	0.0214762	0.0456447	0.0282794	0.0823432	0.0691003	0.0243857	0.255914	0.354803	0.138933	0.00241539	0.0229067	0.102771	0.0765624	0.0423578	0.110939	0.0917718	0.0707473	0.0480096	0.299934	0.581309	0.0917718	0.0917718	0.357536	0.708044	1.07987	1.85455	2.614
1760	-320.016	-356.616	36.5997	1.90622	11.8387	0.0129453	0.0111359	0.133323	0.0103039	0.0327466	0.0153397	0.0079049	0.0175984	0.0151043	0.235749	0.0329412	0.02674	0.000240887	0.0185946	0.0317514	0.0246059	0.0438732	0.297954	0.0153605	0.080629	0.0277475	0.171042	0.181422	0.0679483	0.182881	0.268276	0.0731977	0.00222288	0.0342537	0.0758034	0.0173703	0.0113956	0.104039	0.144737	0.0980372	0.0927824	0.341414	0.467766	0.144737	0.144737	0.281817	0.644655	1.06746	2.00607	2.28244
1770	-311.476	-346.256	34.7804	0.645365	11.6413	0.0254469	0.0394077	0.0953029	0.00720067	0.0666241	0.0436327	0.0142399	0.00649673	0.0338025	0.13577	0.053493	0.0163292	7.39918e-05	0.0167331	0.025452	0.0760409	0.0714694	0.413243	0.0125784	0.104739	0.0688256	0.0722768	0.0756528	0.036013	0.228656	0.479748	0.0845544	0.0244113	0.0262345	0.0361233	0.0200148	0.0404829	0.103057	0.122607	0.0172682	0.0437897	0.0494634	0.889479	0.122607	0.122607	0.0625794	0.33657	0.902809	2.69804	2.55413
1780	-309.475	-346.355	36.8798	0.691547	10.9019	0.0316816	0.0349773	0.0617365	0.00469235	0.0652865	0.0224558	0.00569886	0.00738886	0.0373498	0.149547	0.0505933	0.0256456	5.5607e-05	0.0141122	0.00333104	0.181391	0.109277	0.272954	0.0102559	0.0818661	0.0111493	0.107154	0.0541062	0.0110259	0.111857	0.510004	0.243905	0.0211761	0.0573428	0.0143778	0.0169031	0.0228568	0.0577734	0.133152	0.00237298	0.0157334	0.0620227	0.919871	0.133152	0.133152	0.0723837	0.359515	0.921695	2.64641	2.40993
1790	-307.356	-346.385	39.0291	0.771799	12.1041	0.0359028	0.0498345	0.0399387	0.00272822	0.0563571	0.0163189	0.00555256	0.00766308	0.0569926	0.131826	0.0561645	0.0111277	0.000259872	0.00838269	0.0043226	0.119912	0.0791724	0.362667	0.0124945	0.111766	0.00542445	0.102059	0.0371067	0.0407019	0.0735092	0.18103	0.0795389	0.029972	0.0383811	0.039709	0.0888859	0.0217739	0.198462	0.161351	0.00490846	0.0917663	0.365556	0.537769	0.161351	0.161351	0.0895453	0.395527	0.948824	2.5661	2.10594
1800	-310.377	-351.303	40.9267	0.73706	17.3075	0.00866934	0.0535043	0.0815072	0.000692454	0.0771555	0.0116593	0.00697758	0.00784983	0.0140237	0.0750112	0.0277431	0.00628624	0.00150385	0.0108918	0.0108838	0.13526	0.0293909	0.293193	0.0154212	0.0490392	0.00414941	0.0217644	0.0537463	0.039725	0.114688	0.171424	0.146693	0.0603949	0.0454733	0.0559346	0.150553	0.0203767	0.161636	0.208698	0.00171242	0.0752592	0.158413	0.764616	0.208698	0.208698	0.0821155	0.380504	0.937864	2.59952	1.96322
1810	-313.273	-356.107	42.8338	0.581793	17.3075	0.00447679	0.103758	0.133618	0.000855407	0.0666715	0.0250529	0.0243977	0.00442562	0.00480356	0.0823358	0.035813	0.0109864	0.00558909	0.00718083	0.00832031	0.0791256	0.0245524	0.232573	0.0278238	0.0316394	0.000642314	0.0280389	0.059228	0.0420454	0.117929	0.155877	0.185145	0.0128569	0.053063	0.0679051	0.101678	0.0437716	0.137561	0.081834	0.00434183	0.0745441	0.171344	0.74977	0.081834	0.081834	0.0493759	0.301999	0.871738	2.77689	1.91974
1820	-305.046	-347.184	42.138	0.334048	10.5523	0.0134014	0.0122021	0.0364493	0.00249228	0.0807347	0.0150713	0.0173828	0.00290018	0.00241136	0.145494	0.0503641	0.0098858	0.00692295	0.0137488	0.0138296	0.0628323	0.0214236	0.297173	0.0409032	0.0165424	0.00301131	0.0161107	0.107971	0.0394403	0.178135	0.346873	0.0812401	0.00373607	0.0355707	0.0519159	0.0946805	0.0373118	0.0580816	0.0515494	0.000393225	0.0924084	0.0613348	0.845864	0.0515494	0.0515494	0.00845921	0.131111	0.648792	3.21164	1.91624
1830	-309.17	-349.726	40.5556	0.323168	17.0574	0.0300255	0.0314205	0.0369588	0.00822736	0.0622314	0.00842738	0.0209744	0.00252286	0.00384139	0.151645	0.103233	0.0214467	0.00988421	0.00426904	0.00450059	0.0682282	0.0372254	0.484853	0.0215185	0.0175104	0.00940389	0.0100346	0.0887266	0.0804034	0.0783987	0.30439	0.10148	0.00246193	0.0985002	0.0208457	0.139195	0.0195639	0.0321871	0.0998902	0.000704002	0.18082	0.225437	0.593039	0.0998902	0.0998902	0.00736172	0.122597	0.632736	3.23731	2.11453
1840	-317.306	-360.365	43.0597	0.563082	16.3035	0.00794059	0.0152985	0.0967722	0.0123129	0.0379472	0.00191821	0.0285284	0.0126856	0.00694871	0.167419	0.0393846	0.0428679	0.0070526	0.0115828	0.00755095	0.0464186	0.0188958	0.238909	0.00720553	0.0160834	0.00456578	0.0179788	0.102188	0.0783926	0.338429	0.10382	0.173565	0.00217786	0.0476129	0.0398424	0.0468146	0.0147815	0.141622	0.121712	0.000712369	0.159227	0.129486	0.710575	0.121712	0.121712	0.0455944	0.291117	0.861249	2.80204	1.93551
1850	-311.766	-354.435	42.6684	0.383615	11.3235	0.0103323	0.0290582	0.0557974	0.0139932	0.0235064	0.00469038	0.0112691	0.00921387	0.00583612	0.147558	0.0923693	0.0599231	0.0084029	0.0154085	0.00517636	0.0430118	0.017263	0.389955	0.0224205	0.0405664	0.00530835	0.00978911	0.132981	0.0525724	0.300893	0.14355	0.134737	0.0020293	0.0257067	0.0221437	0.0405253	0.0108857	0.116207	0.156904	0.000341393	0.623797	0.0741258	0.301736	0.156904	0.156904	0.0144233	0.169414	0.712923	3.10324	2.00308
1860	-315.728	-362.506	46.7773	1.34903	14.1327	0.016376	0.00788091	0.0246853	0.010504	0.0240178	0.00619212	0.0269984	0.0310722	0.0126174	0.167021	0.110456	0.0374168	0.00428739	0.0333209	0.00307486	0.0288874	0.0162447	0.183167	0.0771597	0.0645439	0.00248949	0.00930196	0.0703584	0.0621412	0.180709	0.303727	0.139687	0.000846789	0.0146821	0.0201118	0.0321684	0.0190522	0.064398	0.143873	0.000574439	0.602994	0.0776298	0.318802	0.143873	0.143873	0.201031	0.561334	1.04017	2.19746	1.8056
1870	-310.369	-360.37	50.0016	0.394323	15.7688	0.0161615	0.0117871	0.0467393	0.0355329	0.024801	0.00443086	0.00766924	0.0166427	0.00475543	0.123909	0.0455168	0.0711712	0.00995802	0.0560364	0.00473776	0.0774243	0.00718004	0.12387	0.0385504	0.0300214	0.00155996	0.00857364	0.0272771	0.0340997	0.219999	0.400218	0.0357955	0.000551876	0.0233272	0.0049161	0.0615472	0.0066385	0.101051	0.12742	0.000260482	0.781552	0.0984474	0.119741	0.12742	0.12742	0.015904	0.177503	0.725064	3.08153	1.68245
1880	-312.46	-356.53	44.0694	0.3709	13.7629	0.0240736	0.0214473	0.0688787	0.00833694	0.0674598	0.00284532	0.0113005	0.0258801	0.00680906	0.0709429	0.152655	0.104986	0.0173425	0.0264935	0.00819314	0.105283	0.00676873	0.347504	0.0163691	0.0371239	0.00189572	0.00382068	0.0360842	0.0545303	0.0816824	0.393341	0.104826	0.00080715	0.0375272	0.00218227	0.0140169	0.00167505	0.0935313	0.140396	0.00122032	0.439063	0.108621	0.451096	0.140396	0.140396	0.0127498	0.159707	0.697768	3.12977	1.95661
1890	-317.731	-357.009	39.2781	0.362186	12.7344	0.0594533	0.0379189	0.0593861	0.0258445	0.0477001	0.00323763	0.0237931	0.0242528	0.0125207	0.10535	0.0578481	0.0805426	0.0138937	0.0348801	0.0235946	0.0708163	0.0126278	0.261803	0.0167193	0.0775384	0.00273241	0.0111542	0.0519388	0.0380177	0.304167	0.232821	0.194113	0.000837449	0.144015	0.00576464	0.0185233	0.00142857	0.0701996	0.077358	0.00114684	0.615232	0.0389168	0.344705	0.077358	0.077358	0.0116583	0.152999	0.686891	3.14845	2.12543
1900	-315.765	-353.655	37.8907	0.761238	14.5137	0.0549111	0.0929778	0.105101	0.0264664	0.0478252	0.00236376	0.00900468	0.0102606	0.0226036	0.201017	0.0213324	0.0328871	0.0282538	0.0380884	0.0318002	0.0409546	0.0142754	0.381618	0.0503234	0.0486714	0.00263941	0.0412949	0.0896101	0.0359178	0.238966	0.31333	0.10352	0.00173502	0.079456	0.0130837	0.0610579	0.00240953	0.0849713	0.156262	0.00106214	0.658359	0.0275136	0.313065	0.156262	0.156262	0.0872882	0.391047	0.945607	2.57606	2.32873
1910	-325.693	-363.093	37.4007	1.12261	17.3266	0.0214988	0.0924355	0.0665158	0.0280177	0.0205529	0.0051554	0.00998817	0.00144506	0.0248363	0.128581	0.0826513	0.0529019	0.0485325	0.0250076	0.030329	0.0897758	0.0216882	0.250301	0.0265885	0.0256538	0.0088494	0.0233646	0.0945907	0.015781	0.0788957	0.524193	0.131714	0.0031772	0.0350311	0.0282122	0.0653956	0.0109758	0.0646356	0.220594	0.00125054	0.631466	0.070676	0.296607	0.220594	0.220594	0.160748	0.510738	1.01768	2.31084	2.13727
1920	-311.211	-356.961	45.7504	0.278414	14.84	0.0320726	0.0587475	0.0405425	0.00722666	0.0289072	0.0124309	0.00932924	0.00101084	0.0262898	0.131405	0.0305818	0.0512686	0.028433	0.00658998	0.035044	0.0676941	0.0662755	0.310101	0.0186695	0.0504424	0.00679406	0.00615828	0.0979445	0.0130034	0.0931619	0.19941	0.0717446	0.000768429	0.0291687	0.0161891	0.0541643	0.00749476	0.0402009	0.196733	0.00116341	0.529705	0.0568454	0.412287	0.196733	0.196733	0.00370801	0.0878463	0.557707	3.35074	1.64926
1930	-319.082	-356.187	37.1055	0.643087	16.2976	0.0163634	0.047363	0.163352	0.0103653	0.0691239	0.0222793	0.00849394	0.00101978	0.0127518	0.17701	0.0511404	0.0194048	0.0387524	0.00219307	0.0511819	0.0619446	0.0513239	0.261271	0.0272167	0.138207	0.00400552	0.0242561	0.163295	0.00936252	0.106267	0.354433	0.101987	0.000397406	0.0645953	0.012503	0.0213167	0.00997305	0.103454	0.167183	0.000380943	0.68612	0.0341627	0.279337	0.167183	0.167183	0.0620992	0.335392	0.901804	2.7007	2.2066
1940	-309.758	-352.401	42.6426	0.33184	22.6993	0.0339357	0.0193532	0.0770484	0.0272293	0.0493661	0.00892461	0.0153416	0.00153719	0.0104467	0.0709638	0.036575	0.0597549	0.0281448	0.00434598	0.0333521	0.102533	0.043848	0.226208	0.0170485	0.0303942	0.00817741	0.0338367	0.0734099	0.00845434	0.0563574	0.437701	0.138625	0.000294189	0.0194884	0.0143128	0.0364273	0.00678205	0.0558816	0.206001	0.00113922	0.499003	0.0710066	0.428852	0.206001	0.206001	0.00823006	0.129385	0.645596	3.21679	1.7861
1950	-301.862	-352.844	50.9815	0.286632	18.7537	0.0512071	0.014081	0.0245701	0.0422957	0.0482002	0.0106151	0.0035576	0.000486773	0.00744432	0.0691651	0.0108302	0.0116389	0.00508173	0.0143063	0.0825794	0.0278986	0.0657922	0.166579	0.0163872	0.0208318	0.0109055	0.087692	0.0792756	0.00696341	0.12372	0.159858	0.0932007	0.00110138	0.0531639	0.00676375	0.0217612	0.00700223	0.0934091	0.251769	0.000419428	0.555546	0.0388541	0.40518	0.251769	0.251769	0.00427371	0.0941447	0.572654	3.32893	1.43837
1960	-294.843	-350.9	56.0577	0.364041	26.5596	0.0422484	0.00976423	0.0340261	0.00448489	0.0228511	0.00985876	0.0212968	0.000153586	0.00577584	0.0770764	0.0103179	0.00524612	0.00621048	0.0189453	0.0261012	0.0238846	0.0648554	0.173018	0.0117246	0.0367968	0.00842942	0.0418811	0.0883561	0.00195475	0.0924263	0.207582	0.0731301	0.000877563	0.0340855	0.0229513	0.023611	0.00606767	0.100072	0.136978	0.000843076	0.512535	0.085567	0.401055	0.136978	0.136978	0.0118868	0.154431	0.689241	3.14444	1.30606
1970	-309.216	-357.494	48.2783	0.960837	23.5179	0.0782199	0.0161786	0.00919731	0.00614665	0.0237865	0.00595276	0.0317122	0.000494125	0.0222785	0.0420009	0.0240622	0.0213069	0.0491791	0.0130134	0.0184187	0.0286308	0.138423	0.207518	0.0255391	0.067768	0.0139011	0.0227378	0.135844	0.0223678	0.0636242	0.232349	0.0692033	0.00209805	0.0321602	0.0597456	0.0309859	0.00469813	0.0713493	0.209495	0.00131769	0.63858	0.168314	0.191789	0.209495	0.209495	0.129075	0.464655	0.993195	2.41307	1.59089
1980	-306.665	-353.271	46.6059	0.319869	23.3525	0.0456817	0.10188	0.00575359	0.00691749	0.0324271	0.0314826	0.0135965	0.00201472	0.013982	0.127361	0.0396237	0.0346852	0.0514293	0.0107187	0.00769246	0.0390465	0.0505461	0.130619	0.0817907	0.0543932	0.0127898	0.0226847	0.10457	0.0207002	0.0655024	0.246465	0.0640439	0.0189202	0.0117346	0.0415268	0.0296959	0.00317593	0.173339	0.150489	0.00193797	0.71979	0.106667	0.171605	0.150489	0.150489	0.00704483	0.120014	0.62771	3.24523	1.69679
1990	-298.535	-355.973	57.4383	0.538888	23.4874	0.0163206	0.0434014	0.0181461	0.00181656	0.0693257	0.013055	0.00437653	0.00089387	0.00874612	0.035045	0.0288823	0.0195164	0.0651423	0.00368367	0.0142304	0.0368914	0.0730401	0.120076	0.0817805	0.0225076	0.0118944	0.0339863	0.0953819	0.0300475	0.0690088	0.099142	0.0341678	0.00797299	0.00818304	0.0535557	0.0333895	0.00778335	0.0879773	0.1796	0.00668416	0.496939	0.17267	0.323706	0.1796	0.1796	0.0408025	0.276547	0.846625	2.83603	1.24937
2000	-298.323	-354.049	55.7263	0.426769	17.489	0.0149233	0.0207267	0.0148778	0.00633012	0.116461	0.0140935	0.0021242	0.00102326	0.0106498	0.028108	0.0407661	0.0148574	0.0265598	0.0047004	0.0398459	0.0584137	0.0612797	0.121708	0.0586884	0.0523536	0.0260293	0.0291734	0.107377	0.0226225	0.128942	0.180718	0.0340344	0.0109569	0.0224778	0.0310665	0.0130274	0.00396376	0.0867736	0.0552364	0.010944	0.148374	0.196909	0.643772	0.0552364	0.0552364	0.020758	0.201454	0.758695	3.01909	1.40565
2010	-303.723	-348.595	44.8726	0.672403	17.0074	0.0114396	0.0700524	0.0188915	0.00899832	0.0623039	0.0131607	0.00180757	0.000535335	0.0297999	0.0857969	0.152751	0.00547566	0.015583	0.000985759	0.0482235	0.0403317	0.0562348	0.307285	0.140827	0.0564587	0.0826763	0.0268747	0.0775169	0.094635	0.0411182	0.29816	0.0932051	0.0119672	0.0380592	0.0744273	0.00220272	0.00780767	0.12973	0.0707853	0.00664674	0.0784583	0.226514	0.68838	0.0707853	0.0707853	0.0683061	0.350213	0.914196	2.66728	2.10532
