Iteration	Posterior	Likelihood	Prior	r_gain	r_loss	dp	widespread_sympatry	subset_sympatry	allopatry	clock_bg
208720	-128.033	-125.054	-2.97917	0.44253	0.55747	0.642129	0.305463	0.503972	0.190564	0.00231148
208730	-126.304	-120.78	-5.52411	0.836382	0.163618	0.886805	0.345835	0.335773	0.318392	0.00095742
208740	-125.729	-124.257	-1.47243	0.400717	0.599283	0.636311	0.061362	0.497553	0.441085	0.00190848
208750	-123.933	-122.74	-1.1931	0.322546	0.677454	0.983043	0.000951371	0.70554	0.293509	0.00224113
208760	-122.091	-123.926	1.83506	0.431079	0.568921	0.65374	0.00128405	0.795672	0.203044	0.0017388
208770	-122.025	-124.118	2.09342	0.494981	0.505019	0.609667	0.00157688	0.842077	0.156346	0.00148807
208780	-126.384	-122.456	-3.92805	0.681674	0.318326	0.832785	0.106321	0.413098	0.480581	0.00152625
208790	-127.186	-122.517	-4.66901	0.616675	0.383325	0.809292	0.314039	0.515576	0.170384	0.00163918
208800	-125.568	-127.417	1.84937	0.53111	0.46889	0.304453	0.0615769	0.546167	0.392256	0.00127089
208810	-124.936	-123.164	-1.77183	0.437821	0.562179	0.825825	0.0104017	0.569059	0.420539	0.00206798
208820	-123.008	-120.509	-2.4989	0.943762	0.0562378	0.927754	0.00762407	0.327323	0.665053	0.000805486
208830	-125.074	-122.327	-2.74732	0.805899	0.194101	0.727728	0.0926384	0.234451	0.67291	0.000907957
208840	-127.492	-126.202	-1.29045	0.448479	0.551521	0.480891	0.283466	0.0175935	0.69894	0.00140324
208850	-128.195	-119.491	-8.70329	0.314662	0.685338	1.29765	0.121525	0.522184	0.356291	0.00215655
208860	-135.936	-125.834	-10.1022	0.387478	0.612522	1.35954	0.289249	0.227727	0.483024	0.00210813
208870	-134.689	-134.346	-0.343133	0.413981	0.586019	0.442625	0.150394	0.373983	0.475623	0.00198234
208880	-137.048	-133.203	-3.84555	0.396361	0.603639	0.700044	0.416308	0.2469	0.336792	0.00317045
208890	-135.419	-127.045	-8.37374	0.742737	0.257263	1.16939	0.354702	0.297312	0.347986	0.00105453
208900	-136.501	-128.359	-8.14196	0.598354	0.401646	1.12163	0.462482	0.259004	0.278514	0.001762
208910	-136.795	-131.091	-5.70385	0.94633	0.0536698	0.911482	0.32066	0.317187	0.362153	0.00105688
208920	-127.189	-128.205	1.01639	0.725721	0.274279	0.259797	0.254803	0.489678	0.255519	0.00140691
208930	-129.38	-128.692	-0.688092	0.374325	0.625675	0.350808	0.607018	0.0467706	0.346211	0.0027183
208940	-124.612	-124.603	-0.00946276	0.559978	0.440022	0.611149	0.0160168	0.484246	0.499737	0.00165757
208950	-127.477	-126.698	-0.778863	0.451146	0.548854	0.424082	0.302037	0.188888	0.509075	0.0013418
208960	-126.871	-130.551	3.67922	0.395452	0.604548	0.118794	0.0633031	0.513718	0.422979	0.00145691
208970	-126.899	-130.367	3.46811	0.531261	0.468739	0.0617916	0.150595	0.443729	0.405676	0.00157178
208980	-127.936	-129.956	2.02064	0.491763	0.508237	0.10417	0.469279	0.182433	0.348288	0.00164526
208990	-128.746	-131.336	2.59031	0.43167	0.56833	0.0886868	0.293532	0.442458	0.26401	0.00239045
209000	-129.413	-131.73	2.31744	0.28332	0.71668	0.0773902	0.4527	0.119671	0.42763	0.00198322
209010	-133.021	-134.857	1.83589	0.246593	0.753407	0.13392	0.400211	0.154464	0.445325	0.00469872
209020	-135.607	-135.326	-0.281212	0.225959	0.774041	0.326331	0.504056	0.360127	0.135818	0.00323628
209030	-142.569	-144.205	1.63551	0.584639	0.415361	0.136835	0.501061	0.123474	0.375465	0.00159589
209040	-134.712	-136.896	2.1839	0.423439	0.576561	0.116597	0.339787	0.320282	0.339932	0.00195229
209050	-132.939	-135.599	2.66057	0.657514	0.342486	0.263192	0.0396286	0.541985	0.418387	0.00107953
209060	-135.579	-135.602	0.023345	0.455368	0.544632	0.297874	0.498165	0.301106	0.200729	0.00229525
209070	-136.483	-134.692	-1.79049	0.294777	0.705223	0.480403	0.495477	0.230059	0.274464	0.00163668
209080	-136.287	-134.362	-1.9252	0.182639	0.817361	0.479287	0.567603	0.201973	0.230424	0.00399263
209090	-147.78	-144.533	-3.24676	0.352295	0.647705	0.636374	0.435929	0.328539	0.235533	0.00281701
209100	-143.049	-136.827	-6.2217	0.401492	0.598508	0.936123	0.432433	0.529721	0.0378455	0.00128626
209110	-140.857	-135.234	-5.62298	0.282871	0.717129	0.941781	0.205977	0.615529	0.178494	0.00250512
209120	-141.565	-142.446	0.881324	0.487586	0.512414	0.241659	0.361499	0.337964	0.300537	0.00157309
209130	-142.466	-142.484	0.0178962	0.457398	0.542602	0.350769	0.281854	0.225757	0.492389	0.00120394
209140	-140.485	-137.689	-2.79596	0.284905	0.715095	0.66924	0.182934	0.109457	0.707609	0.0030216
209150	-144.363	-132.051	-12.3118	0.528096	0.471904	1.5953	0.245574	0.267159	0.487267	0.00204562
209160	-141.787	-137.691	-4.09595	0.626265	0.373735	0.849648	0.106756	0.454783	0.438461	0.00108504
209170	-133.58	-130.026	-3.55398	0.494363	0.505637	0.945099	0.01996	0.404127	0.575913	0.00235103
209180	-133.477	-128.555	-4.92212	0.670326	0.329674	0.976524	0.0650243	0.460271	0.474705	0.00144776
209190	-132.178	-130.662	-1.51598	0.490864	0.509136	0.868266	0.00494316	0.419784	0.575273	0.000999388
209200	-133.359	-130.787	-2.57109	0.464507	0.535493	0.892623	0.011961	0.451603	0.536436	0.0026247
209210	-134.786	-127.573	-7.21329	0.323099	0.676901	1.03919	0.409745	0.254785	0.33547	0.00222583
209220	-134.852	-129.197	-5.6552	0.296294	0.703706	0.949413	0.197252	0.353221	0.449528	0.0019911
209230	-130.796	-135.735	4.93918	0.501084	0.498916	0.235357	0.00425767	0.622504	0.373238	0.00182781
209240	-133.982	-139.351	5.36955	0.458167	0.541833	0.0923103	0.0130555	0.814521	0.172424	0.000993375
209250	-131.862	-135.078	3.21608	0.433725	0.566275	0.292742	0.0152028	0.602637	0.38216	0.00220392
209260	-134.339	-132.088	-2.2509	0.366459	0.633541	0.657918	0.113531	0.42106	0.465409	0.00277222
209270	-134.312	-130.942	-3.36995	0.562771	0.437229	0.705422	0.234905	0.269072	0.496023	0.00173356
209280	-134.489	-134.402	-0.0875797	0.637141	0.362859	0.374856	0.242874	0.260898	0.496229	0.00106094
209290	-135.422	-127.307	-8.11422	0.479467	0.520533	1.16521	0.277367	0.225277	0.497357	0.0014229
209300	-133.359	-132.768	-0.590755	0.316562	0.683438	0.540552	0.0667968	0.713199	0.220004	0.00186213
209310	-133.286	-133.387	0.100664	0.456212	0.543788	0.476862	0.0626792	0.829069	0.108252	0.00213623
209320	-133.438	-137.826	4.38795	0.469235	0.530765	0.100945	0.0352034	0.372015	0.592782	0.00124469
209330	-129.29	-137.598	8.30788	0.457414	0.542586	0.18098	0.00018298	0.722696	0.277121	0.00257259
209340	-127.786	-136.747	8.96061	0.704181	0.295819	0.159002	0.00011494	0.697073	0.302812	0.00112512
209350	-128.074	-135.903	7.82904	0.34254	0.65746	0.220885	0.000200901	0.798422	0.201377	0.00214278
209360	-134.258	-133.972	-0.286224	0.348482	0.651518	1.00098	0.00028384	0.573613	0.426104	0.0024752
209370	-134.564	-132.226	-2.33833	0.420515	0.579485	1.31209	8.82249e-05	0.633635	0.366277	0.00173692
209380	-133.033	-135.455	2.42277	0.445068	0.554932	0.911291	3.80595e-05	0.638267	0.361695	0.00209481
209390	-140.357	-138.749	-1.60822	0.502502	0.497498	0.685654	0.0409804	0.649619	0.309401	0.00247644
209400	-141.063	-143.053	1.99019	0.401196	0.598804	0.182931	0.202326	0.435258	0.362416	0.00164903
209410	-141.644	-140.857	-0.787523	0.39646	0.60354	0.487737	0.150353	0.625217	0.224431	0.00133422
209420	-141.04	-141.33	0.290447	0.554452	0.445548	0.479191	0.0494414	0.68522	0.265338	0.00218098
209430	-140.723	-132.078	-8.645	0.268929	0.731071	1.22479	0.255822	0.13294	0.611238	0.00219799
209440	-142.641	-130.504	-12.137	0.403941	0.596059	1.51843	0.473866	0.242614	0.28352	0.00228115
209450	-144.324	-128.223	-16.1012	0.241666	0.758334	1.97693	0.236392	0.438009	0.325599	0.00278144
209460	-140.756	-134.834	-5.92213	0.516208	0.483792	0.940168	0.294977	0.30295	0.402073	0.0017114
209470	-140.416	-139.145	-1.27119	0.530585	0.469415	0.514736	0.190087	0.400968	0.408945	0.00159666
209480	-141.412	-131.138	-10.2743	0.41774	0.58226	1.36958	0.314102	0.252836	0.433062	0.00185645
209490	-142.18	-136.3	-5.88022	0.347225	0.652775	0.906032	0.412349	0.296544	0.291107	0.0015089
209500	-140.915	-135.261	-5.6541	0.310108	0.689892	0.901286	0.335747	0.237016	0.427237	0.00213941
209510	-141.094	-134.213	-6.88099	0.516441	0.483559	1.04032	0.281593	0.456627	0.26178	0.00162906
209520	-141.718	-136.059	-5.65933	0.551426	0.448574	0.865253	0.505232	0.210647	0.284121	0.00191517
209530	-142.157	-137.741	-4.41563	0.723065	0.276935	0.749462	0.462247	0.16517	0.372584	0.00133927
209540	-142.2	-143.685	1.48504	0.452985	0.547015	0.317138	0.0803335	0.208828	0.710839	0.00108871
209550	-146.849	-147.251	0.402099	0.36715	0.63285	0.365487	0.154434	0.540859	0.304706	0.00221166
209560	-148.851	-144.202	-4.64853	0.328106	0.671894	0.830668	0.235759	0.110916	0.653325	0.00401909
209570	-148.06	-144.065	-3.99483	0.395219	0.604781	0.728538	0.359578	0.508343	0.132079	0.00278855
209580	-146.885	-142.647	-4.2377	0.433842	0.566158	0.940699	0.0446639	0.287484	0.667852	0.00263343
209590	-147.695	-144.876	-2.81889	0.257893	0.742107	0.592844	0.441273	0.510287	0.0484404	0.0024622
209600	-147.348	-137.028	-10.3197	0.346631	0.653369	1.41051	0.208034	0.722534	0.0694315	0.00254666
209610	-143.9	-137.872	-6.02797	0.258842	0.741158	1.40026	0.00194656	0.0898701	0.908183	0.00408201
209620	-143.081	-140.083	-2.99722	0.229843	0.770157	1.01834	0.00468779	0.138508	0.856805	0.00382354
209630	-145.453	-143.01	-2.44324	0.226478	0.773522	0.909388	0.00837631	0.17443	0.817194	0.00513697
209640	-145.764	-144.525	-1.23891	0.427542	0.572458	0.679594	0.0291355	0.382228	0.588637	0.00230867
209650	-147.112	-147.484	0.372414	0.200824	0.799176	0.393246	0.116743	0.751551	0.131706	0.00260223
209660	-141.069	-141.864	0.79451	0.328009	0.671991	0.850357	0.000454146	0.77004	0.229506	0.00272014
209670	-140.443	-145.089	4.64602	0.15388	0.84612	0.549082	0.000175602	0.438194	0.561631	0.00436143
209680	-146.257	-139.279	-6.97714	0.550634	0.449366	1.71453	0.0001732	0.352958	0.646869	0.00247279
209690	-145.03	-149.667	4.63705	0.778126	0.221874	0.512003	0.000278026	0.391785	0.607937	0.000982481
209700	-145.39	-146.959	1.56894	0.538912	0.461088	0.790143	0.000382643	0.623664	0.375953	0.000909879
209710	-143.432	-139.481	-3.95124	0.26591	0.73409	1.12516	0.00418399	0.81028	0.185536	0.00263392
209720	-143.94	-146.134	2.19424	0.161488	0.838512	0.477426	0.00599022	0.603426	0.390584	0.00352637
209730	-145.843	-147.375	1.53221	0.274043	0.725957	0.376056	0.0389901	0.489695	0.471315	0.00251229
209740	-146.055	-138.077	-7.97805	0.356334	0.643666	1.35994	0.0269711	0.600832	0.372197	0.00282168
209750	-150.268	-153.856	3.58726	0.719042	0.280958	0.0944616	0.0917941	0.535515	0.372691	0.00154099
209760	-149.556	-143.52	-6.03602	0.527251	0.472749	0.873648	0.697899	0.27849	0.0236116	0.00211434
209770	-148.747	-148.057	-0.69002	0.447226	0.552774	0.321743	0.846761	0.0338732	0.119366	0.00201862
209780	-134.981	-134.486	-0.495021	0.575738	0.424262	0.363176	0.432325	0.449825	0.117849	0.00158738
209790	-134.96	-136.625	1.66519	0.533979	0.466021	0.171748	0.330127	0.523214	0.146658	0.00126724
209800	-135.613	-135.765	0.152439	0.683306	0.316694	0.314232	0.362836	0.554444	0.08272	0.00155607
209810	-135.405	-137.321	1.91553	0.613041	0.386959	0.147477	0.328281	0.0931904	0.578529	0.00100991
209820	-132.608	-137.222	4.61418	0.520833	0.479167	0.104838	0.0261818	0.210446	0.763372	0.00137577
209830	-129.759	-137.433	7.67397	0.465145	0.534855	0.115371	0.00077645	0.282507	0.716717	0.00149162
209840	-131.714	-135.176	3.46202	0.301535	0.698465	0.290876	0.011767	0.264835	0.723397	0.00253234
209850	-135.026	-126.63	-8.39606	0.643666	0.356334	1.2504	0.147429	0.302762	0.54981	0.00129583
209860	-135.051	-133.93	-1.1218	0.439995	0.560005	0.41124	0.506601	0.0259422	0.467457	0.00193296
209870	-135.342	-136.468	1.12635	0.457255	0.542745	0.205001	0.414864	0.119766	0.46537	0.00133665
209880	-134.811	-133.258	-1.55299	0.593608	0.406392	0.472261	0.41829	0.301488	0.280222	0.0012705
209890	-135.626	-136.414	0.788461	0.500014	0.499986	0.204331	0.608893	0.305307	0.0858001	0.00126244
209900	-135.648	-136.7	1.05194	0.273061	0.726939	0.20188	0.461707	0.319236	0.219058	0.00226939
209910	-133.205	-138.124	4.91897	0.681077	0.318923	0.0614499	0.0302053	0.723837	0.245958	0.00141862
209920	-132.757	-138.467	5.71039	0.796297	0.203703	0.0909291	0.00904486	0.655674	0.335281	0.00132203
209930	-135.47	-136.426	0.956124	0.295117	0.704883	0.186302	0.61013	0.353795	0.0360749	0.00234223
209940	-135.452	-137.121	1.66836	0.333139	0.666861	0.120382	0.575379	0.249968	0.174652	0.00231644
209950	-135.366	-137.943	2.57721	0.247357	0.752643	0.0848395	0.3096	0.54923	0.14117	0.00275127
209960	-135.025	-137.403	2.37797	0.37106	0.62894	0.0899229	0.368579	0.129367	0.502054	0.00189891
209970	-135.803	-137.196	1.39256	0.313934	0.686066	0.175145	0.428023	0.517254	0.054723	0.0017605
209980	-134.477	-137.41	2.93376	0.44755	0.55245	0.0785571	0.225666	0.323348	0.450986	0.00183883
209990	-144.289	-141.406	-2.88348	0.665078	0.334922	0.597905	0.45074	0.119817	0.429443	0.00195028
210000	-141.982	-136.73	-5.25277	0.325301	0.674699	0.853862	0.362575	0.124597	0.512828	0.00251212
210010	-142.14	-142.678	0.538248	0.38029	0.61971	0.238883	0.54472	0.236436	0.218845	0.00175577
210020	-140.318	-140.538	0.219855	0.628531	0.371469	0.488526	0.0485725	0.484462	0.466966	0.00150052
210030	-141.597	-138.141	-3.45655	0.462154	0.537846	0.692455	0.298956	0.155797	0.545247	0.00166047
210040	-146.762	-144.274	-2.48797	0.292905	0.707095	0.642343	0.174617	0.277653	0.54773	0.00330758
210050	-160.696	-157.517	-3.17897	0.392405	0.607595	0.628637	0.44248	0.0493514	0.508168	0.0024324
210060	-160.359	-147.794	-12.5652	0.318788	0.681212	1.59774	0.314363	0.24133	0.444307	0.00271276
210070	-154.75	-148.512	-6.23838	0.421737	0.578263	0.935716	0.435948	0.16752	0.396532	0.00263196
210080	-154.109	-154.413	0.303862	0.306865	0.693135	0.312537	0.309982	0.22917	0.460849	0.00227767
210090	-154.76	-155.526	0.766553	0.200653	0.799347	0.237251	0.42594	0.488112	0.0859484	0.00269411
210100	-153.673	-143.383	-10.2895	0.291698	0.708302	1.3285	0.495247	0.217027	0.287726	0.00348041
210110	-154.939	-144.355	-10.5837	0.131415	0.868585	1.3772	0.379736	0.0675426	0.552722	0.00810927
210120	-154.794	-146.159	-8.63451	0.207983	0.792017	1.12905	0.721939	0.172326	0.105735	0.00351593
210130	-155.966	-155.473	-0.493081	0.53708	0.46292	0.373314	0.383851	0.581197	0.0349516	0.0019587
210140	-153.126	-149.321	-3.80502	0.459057	0.540943	0.81338	0.114514	0.414342	0.471144	0.00194604
210150	-156.815	-149.744	-7.07195	0.523951	0.476049	1.16738	0.0854341	0.39577	0.518796	0.00100613
210160	-154.452	-152.348	-2.10357	0.445225	0.554775	0.542514	0.350685	0.106163	0.543152	0.00194066
210170	-152.219	-143.888	-8.33064	0.170152	0.829848	1.16703	0.334871	0.395255	0.269874	0.00428029
210180	-154.707	-144.385	-10.3225	0.125403	0.874597	1.39227	0.239461	0.363741	0.396798	0.0084104
210190	-156.487	-148.292	-8.19536	0.118261	0.881739	1.21131	0.165832	0.254559	0.57961	0.0097284
210200	-156.577	-142.287	-14.2902	0.138189	0.861811	1.68911	0.76816	0.122318	0.109522	0.00344518
210210	-153.11	-149.177	-3.93248	0.235863	0.764137	0.684668	0.540511	0.266052	0.193437	0.00374113
210220	-147.321	-144.98	-2.34085	0.348186	0.651814	0.707	0.072661	0.259512	0.667827	0.00285036
210230	-147.174	-138.551	-8.62308	0.395448	0.604552	1.32969	0.0776491	0.264726	0.657625	0.00240674
210240	-148.197	-138.93	-9.26705	0.569261	0.430739	1.47667	0.0312043	0.125415	0.843381	0.00187303
210250	-138.259	-138.326	0.0670592	0.579575	0.420425	0.694896	0.00579817	0.538689	0.455513	0.00170724
210260	-137.945	-141.124	3.17829	0.701809	0.298191	0.462498	0.00243518	0.451507	0.546058	0.00105823
210270	-138.886	-139.387	0.500917	0.623039	0.376961	0.60739	0.0095338	0.415595	0.574871	0.00107021
210280	-136.658	-140.661	4.00227	0.644946	0.355054	0.520941	0.000505876	0.412163	0.587331	0.00165124
210290	-136.143	-134.67	-1.47272	0.485763	0.514237	1.19432	0.000125451	0.841813	0.158062	0.00126124
210300	-134.453	-139.625	5.17188	0.596864	0.403136	0.602817	5.53891e-05	0.815553	0.184391	0.0018858
210310	-140.955	-141.804	0.849959	0.587906	0.412094	1.01143	7.21782e-05	0.531613	0.468314	0.00163683
210320	-132.932	-141.163	8.23111	0.333978	0.666022	0.322066	4.14749e-05	0.343412	0.656546	0.00275021
210330	-133.138	-137.466	4.32838	0.427655	0.572345	0.694663	5.11036e-05	0.361859	0.63809	0.00163697
210340	-133.422	-132.783	-0.639628	0.316603	0.683397	1.1045	0.000132232	0.624027	0.375841	0.00303998
210350	-135.855	-134.054	-1.80013	0.538943	0.461057	1.14793	0.000299324	0.282221	0.717479	0.00213198
210360	-134.313	-136.112	1.79906	0.469973	0.530027	0.781771	0.000321102	0.360817	0.638862	0.00205054
210370	-134.592	-132.443	-2.14925	0.242429	0.757571	1.21713	0.00020129	0.548995	0.450804	0.00354834
210380	-134.44	-135.303	0.863079	0.450164	0.549836	0.983416	9.74259e-05	0.694773	0.305129	0.00134326
210390	-134.369	-135.984	1.61485	0.42767	0.57233	0.91082	9.47006e-05	0.597441	0.402465	0.00131569
210400	-136.89	-138.159	1.26877	0.412805	0.587195	0.724022	0.00110868	0.384949	0.613942	0.00130306
210410	-139.423	-134.107	-5.31607	0.403014	0.596986	1.00323	0.074612	0.385029	0.540359	0.00176172
210420	-138.688	-137.827	-0.860633	0.281212	0.718788	0.624361	0.0348768	0.420579	0.544544	0.00352629
210430	-141.36	-143.553	2.19277	0.382574	0.617426	0.119286	0.32505	0.203254	0.471695	0.00236611
210440	-141.162	-143.331	2.16897	0.334509	0.665491	0.152435	0.231937	0.342765	0.425298	0.00197359
210450	-142.024	-143.163	1.13943	0.299981	0.700019	0.218634	0.349398	0.433079	0.217523	0.00185149
210460	-145.078	-140.5	-4.5785	0.196107	0.803893	0.752241	0.534969	0.0997774	0.365253	0.00169755
210470	-140.622	-133.69	-6.93179	0.250821	0.749179	1.03013	0.3291	0.294012	0.376888	0.00286014
210480	-137.762	-134.702	-3.06063	0.466622	0.533378	0.956455	0.0102006	0.484709	0.50509	0.00207456
210490	-140.197	-134.945	-5.25178	0.470516	0.529484	1.04401	0.0439008	0.317235	0.638865	0.00228192
210500	-140.635	-137.953	-2.682	0.491217	0.508783	0.631131	0.25053	0.485806	0.263663	0.00143441
210510	-140.758	-138.377	-2.38041	0.395441	0.604559	0.546464	0.455195	0.317765	0.227041	0.0021988
210520	-142.987	-135.656	-7.33119	0.721812	0.278188	1.03175	0.511859	0.396561	0.0915794	0.00143608
210530	-146.429	-132.455	-13.9739	0.823342	0.176658	1.72738	0.362506	0.344563	0.292931	0.00112172
210540	-141.109	-137.545	-3.56359	0.488276	0.511724	0.71489	0.261387	0.47818	0.260434	0.00201639
210550	-141.455	-134.547	-6.90834	0.457968	0.542032	0.958372	0.718503	0.232334	0.0491635	0.00200447
210560	-141.358	-135.611	-5.74755	0.231544	0.768456	0.84723	0.66711	0.321607	0.0112829	0.00374625
210570	-140.406	-138.7	-1.70503	0.239177	0.760823	0.561921	0.178224	0.565996	0.25578	0.00359533
210580	-144.231	-138.423	-5.80777	0.321925	0.678075	0.883497	0.490246	0.479631	0.0301227	0.00122585
210590	-141.339	-138.928	-2.41126	0.46211	0.53789	0.530816	0.56289	0.177162	0.259948	0.00181992
210600	-139.469	-132.987	-6.48181	0.478167	0.521833	1.13694	0.0616453	0.507543	0.430812	0.00180134
210610	-141.304	-138.367	-2.93739	0.511846	0.488154	0.733733	0.106854	0.388758	0.504388	0.0010619
210620	-136.632	-139.88	3.24813	0.620676	0.379324	0.499543	0.00148413	0.576993	0.421523	0.00159744
210630	-139.599	-143.432	3.83262	0.358001	0.641999	0.261512	0.0107028	0.725963	0.263335	0.00336798
210640	-137.707	-139.362	1.65428	0.296817	0.703183	0.454613	0.0141815	0.557397	0.428422	0.00277181
210650	-139.994	-130.42	-9.57415	0.325486	0.674514	1.52111	0.0264487	0.422687	0.550864	0.00302178
210660	-140.213	-133.078	-7.13448	0.483721	0.516279	1.11889	0.156167	0.426327	0.417506	0.00146621
210670	-141.299	-136.873	-4.42575	0.531142	0.468858	0.757919	0.424771	0.218242	0.356987	0.00150371
210680	-148.21	-147.047	-1.16263	0.544128	0.455872	0.43599	0.408724	0.325483	0.265793	0.000586741
210690	-140.117	-131.328	-8.78956	0.348833	0.651167	1.2842	0.154407	0.320918	0.524675	0.00267671
210700	-141.367	-135.53	-5.83771	0.454866	0.545134	1.02581	0.102721	0.725549	0.17173	0.00256543
210710	-142.129	-134.145	-7.98341	0.365737	0.634263	1.20807	0.145805	0.370322	0.483873	0.00335072
210720	-139.69	-136.307	-3.38301	0.40262	0.59738	0.732342	0.176049	0.413324	0.410627	0.00207776
210730	-135.844	-138.579	2.73534	0.363199	0.636801	0.572879	0.00115088	0.195611	0.803238	0.00242637
210740	-135.84	-141.466	5.6261	0.736304	0.263696	0.452748	0.000178576	0.239737	0.760084	0.00117647
210750	-136.967	-135.522	-1.44534	0.453883	0.546117	0.929856	0.00229775	0.308009	0.689693	0.00129186
210760	-139.836	-134.775	-5.061	0.864313	0.135687	1.30299	0.00203097	0.42842	0.569549	0.000834386
210770	-132.271	-130.417	-1.85384	0.542973	0.457027	0.856259	0.00810191	0.454891	0.537007	0.00232383
